0.180618,0.177125,0.180247,0.179293,0.180638,0.180011,0.180348,0.178429,0.18187,0.178354,0.181102,0.176383,0.182203,0.17961,0.179289,0.1793,0.177512,0.176269,0.178764,0.179992,0.176472,0.179997,0.18196,0.180313,0.179892

0.18086,0.179377,0.180046,0.179031,0.180009,0.182838,0.178172,0.180702,0.180868,0.179618,0.181405,0.182373,0.177917,0.1796,0.178218,0.177749,0.182217,0.179536,0.17302,0.179378,0.17831,0.180272,0.177291,0.176436,0.181784

0.17774,0.18023,0.178871,0.181727,0.183606,0.179135,0.178686,0.18176,0.17807,0.178927,0.17745,0.181683,0.181001,0.179999,0.176575,0.179895,0.180449,0.181589,0.177519,0.179414,0.181634,0.180779,0.177891,0.177573,0.177991

0.181056,0.178497,0.179326,0.176232,0.182622,0.177987,0.177222,0.177919,0.183934,0.181527,0.180165,0.179867,0.177168,0.18108,0.180592,0.181881,0.182141,0.176114,0.180381,0.176617,0.178888,0.180461,0.176037,0.177049,0.180682

0.180515,0.17892,0.182386,0.181622,0.178774,0.183177,0.17882,0.179992,0.178209,0.178677,0.180051,0.181252,0.180842,0.182883,0.177202,0.179131,0.178025,0.178207,0.180686,0.179627,0.18088,0.178474,0.179828,0.180621,0.179687

0.177714,0.17781,0.179702,0.177779,0.182508,0.18142,0.180417,0.179173,0.178245,0.180763,0.182617,0.17913,0.17911,0.181023,0.180274,0.181991,0.177845,0.178468,0.181299,0.178462,0.180584,0.179036,0.182328,0.179419,0.180152

0.178554,0.180827,0.180861,0.179348,0.176895,0.181935,0.180722,0.178594,0.177562,0.182459,0.180787,0.179226,0.181735,0.179016,0.181333,0.176269,0.180302,0.180355,0.176191,0.178184,0.179991,0.180214,0.180648,0.182071,0.17831

0.179,0.179199,0.182597,0.181031,0.177724,0.178976,0.178754,0.178628,0.179911,0.180573,0.177063,0.179158,0.176967,0.17972,0.181037,0.180237,0.181514,0.182357,0.181978,0.177855,0.179967,0.179913,0.177673,0.179142,0.181183

0.18062,0.179219,0.182998,0.178799,0.175385,0.178291,0.182416,0.174574,0.178229,0.182697,0.178529,0.176849,0.181173,0.182179,0.176064,0.179522,0.179114,0.177874,0.177653,0.178667,0.177147,0.180041,0.184078,0.180238,0.178911

0.180325,0.184367,0.181235,0.181282,0.180509,0.181819,0.178204,0.181856,0.175858,0.182372,0.182385,0.179484,0.179109,0.179168,0.177481,0.178242,0.182138,0.179389,0.17822,0.180906,0.176323,0.178406,0.179769,0.1799,0.177928

0.181804,0.17998,0.178785,0.178275,0.178515,0.179938,0.179622,0.179791,0.177249,0.17912,0.181048,0.181735,0.178021,0.180594,0.180619,0.177877,0.174562,0.182385,0.179463,0.178091,0.181151,0.180264,0.179946,0.17796,0.179896

0.181462,0.180998,0.179638,0.182547,0.180231,0.178938,0.177651,0.179144,0.180512,0.180573,0.181137,0.178073,0.179781,0.178428,0.181512,0.180964,0.181949,0.1794,0.177538,0.179118,0.177602,0.17754,0.177235,0.181663,0.177179

0.176665,0.179569,0.178159,0.178227,0.181759,0.179969,0.1813,0.17991,0.18215,0.178419,0.180877,0.181933,0.179352,0.180349,0.180728,0.178447,0.17951,0.17905,0.180396,0.177403,0.18236,0.180157,0.180841,0.18031,0.179677

0.18005,0.181172,0.181635,0.178711,0.178214,0.179328,0.181105,0.179874,0.181311,0.17811,0.178272,0.178652,0.176099,0.1815,0.180631,0.182629,0.180178,0.178735,0.182291,0.181496,0.181959,0.177967,0.177751,0.179552,0.18034

0.180478,0.182002,0.177055,0.176873,0.182907,0.180636,0.17672,0.180517,0.180396,0.178888,0.180636,0.177682,0.17934,0.178485,0.176974,0.179613,0.181094,0.179147,0.180278,0.179602,0.177705,0.180101,0.17815,0.179677,0.17891

0.177676,0.178776,0.17849,0.178472,0.181085,0.181263,0.184843,0.177786,0.176486,0.17992,0.181145,0.181944,0.178941,0.17874,0.181275,0.180115,0.17867,0.178781,0.178888,0.18025,0.179212,0.179307,0.179078,0.181661,0.179769

0.179983,0.179738,0.180651,0.181364,0.177297,0.182625,0.178387,0.175038,0.178621,0.181292,0.175029,0.17799,0.183396,0.178831,0.183093,0.180947,0.177343,0.181293,0.178429,0.178232,0.179333,0.18274,0.179432,0.180093,0.179175

0.183218,0.18195,0.179721,0.182157,0.178729,0.183483,0.178406,0.178103,0.181349,0.180611,0.17864,0.18168,0.178929,0.18059,0.178992,0.178776,0.18241,0.176602,0.177531,0.180637,0.178799,0.179529,0.180508,0.178592,0.182554

0.179884,0.179721,0.177672,0.181033,0.178144,0.18046,0.178399,0.179974,0.180853,0.178176,0.180638,0.178872,0.178393,0.178101,0.180392,0.181631,0.182797,0.179092,0.178087,0.179329,0.176903,0.178985,0.180981,0.183526,0.175948

0.178992,0.178867,0.180972,0.18097,0.180387,0.17991,0.177284,0.178027,0.181082,0.180877,0.178702,0.175696,0.179339,0.178772,0.178078,0.181812,0.180272,0.18038,0.177208,0.178827,0.178154,0.179039,0.179497,0.178189,0.180529

0.182928,0.180803,0.177468,0.179408,0.183183,0.182619,0.179828,0.182852,0.184207,0.178336,0.178099,0.181978,0.177601,0.179118,0.181406,0.178814,0.178459,0.179515,0.177563,0.180725,0.177859,0.182259,0.180011,0.179277,0.182742

0.180211,0.182908,0.180453,0.181416,0.181549,0.177562,0.178888,0.181633,0.177765,0.177285,0.179605,0.179972,0.17685,0.181956,0.177575,0.181853,0.180333,0.178765,0.179166,0.180839,0.18078,0.179715,0.179534,0.177671,0.177574

0.180736,0.18108,0.17898,0.178273,0.18134,0.180188,0.181842,0.178801,0.178711,0.180004,0.176591,0.181358,0.178487,0.178807,0.17901,0.180012,0.178646,0.178442,0.178686,0.17772,0.180666,0.180051,0.180784,0.181772,0.178653

0.178333,0.17965,0.178881,0.179224,0.180221,0.180815,0.178696,0.177299,0.180005,0.179115,0.180682,0.182096,0.177822,0.176258,0.181301,0.177886,0.177572,0.180606,0.180025,0.178515,0.181459,0.178923,0.179374,0.179809,0.177158

0.183679,0.181217,0.178833,0.178884,0.179381,0.180917,0.180674,0.178672,0.180169,0.181924,0.181121,0.181885,0.177313,0.179727,0.17908,0.176625,0.184206,0.180418,0.178248,0.181933,0.179932,0.179336,0.177888,0.179082,0.180792

0.182664,0.179367,0.178588,0.180316,0.178027,0.177398,0.18206,0.178023,0.179609,0.179272,0.177786,0.180502,0.17682,0.178973,0.17904,0.178174,0.180053,0.18082,0.179248,0.180362,0.182045,0.179807,0.182139,0.177626,0.182473

0.180151,0.17725,0.177792,0.181289,0.178021,0.178361,0.176249,0.179816,0.180656,0.181359,0.17863,0.178826,0.178773,0.180108,0.179059,0.17881,0.179032,0.181436,0.180809,0.177894,0.178464,0.178661,0.177949,0.178729,0.180645

0.179995,0.179132,0.182328,0.179009,0.178131,0.182162,0.178204,0.180544,0.180324,0.182959,0.177995,0.178787,0.183791,0.178312,0.181236,0.179919,0.178169,0.178267,0.178901,0.181396,0.181174,0.180001,0.178941,0.179622,0.17889

0.177212,0.17894,0.178964,0.180437,0.17943,0.182072,0.176765,0.177912,0.179719,0.181268,0.172941,0.181878,0.180564,0.179185,0.176264,0.180294,0.180385,0.179472,0.181364,0.182893,0.175533,0.180226,0.178607,0.179768,0.179997

0.178084,0.181663,0.180567,0.177753,0.180455,0.18116,0.181803,0.180033,0.179875,0.179367,0.178684,0.178684,0.178308,0.178212,0.184558,0.18133,0.180729,0.176696,0.181226,0.178595,0.180884,0.178183,0.178506,0.181588,0.182887

0.177144,0.179051,0.179435,0.180428,0.179055,0.178861,0.180412,0.178216,0.177941,0.181264,0.176923,0.181892,0.177936,0.178981,0.181702,0.179794,0.179218,0.181072,0.180961,0.179925,0.180318,0.177891,0.180215,0.181453,0.175661

0.18052,0.176426,0.180474,0.177366,0.18025,0.180165,0.182407,0.18237,0.179536,0.17809,0.181858,0.180935,0.178629,0.178413,0.178533,0.175683,0.180487,0.179006,0.176569,0.181042,0.179665,0.176647,0.178962,0.180325,0.176485

0.177782,0.180301,0.176896,0.182294,0.182739,0.17905,0.178859,0.179867,0.178562,0.178782,0.179629,0.178304,0.178189,0.180438,0.179374,0.180136,0.178253,0.178403,0.177537,0.180871,0.180429,0.181099,0.178097,0.178528,0.180084

0.181156,0.180207,0.181132,0.179783,0.181719,0.179307,0.179667,0.180034,0.177456,0.177681,0.181331,0.177032,0.17889,0.178063,0.179359,0.177304,0.175417,0.182037,0.18089,0.182624,0.176233,0.183242,0.177354,0.176866,0.179417

0.180421,0.1797,0.182955,0.17824,0.18074,0.178536,0.178975,0.179073,0.179512,0.182829,0.178291,0.180235,0.179144,0.182329,0.180221,0.177676,0.180303,0.181728,0.179574,0.177117,0.17833,0.182643,0.179872,0.181081,0.185069

0.177407,0.177643,0.180234,0.178463,0.18253,0.181653,0.178825,0.177674,0.177443,0.177355,0.182272,0.181913,0.183236,0.182956,0.177628,0.177785,0.181138,0.1805,0.181546,0.178093,0.18188,0.179838,0.180491,0.179767,0.17889

0.179637,0.176329,0.178897,0.182448,0.179649,0.179382,0.183072,0.178483,0.175777,0.181868,0.176286,0.179606,0.178971,0.181225,0.180763,0.180479,0.180181,0.176931,0.17966,0.181075,0.182013,0.178421,0.178613,0.183055,0.182782

0.180419,0.181451,0.180921,0.180319,0.180471,0.180377,0.173976,0.179013,0.179694,0.180927,0.179488,0.179622,0.182422,0.179825,0.183039,0.179296,0.178468,0.177681,0.178894,0.182414,0.176943,0.1793,0.177189,0.182013,0.178494

0.180201,0.17858,0.1786,0.178745,0.178614,0.180981,0.17676,0.180519,0.178523,0.179539,0.180085,0.180968,0.179608,0.179903,0.182142,0.180959,0.179493,0.176634,0.179629,0.177594,0.182684,0.180663,0.181006,0.181256,0.18194

0.179033,0.184202,0.180944,0.178059,0.18135,0.178801,0.182515,0.177621,0.181465,0.181076,0.177507,0.179651,0.178976,0.179229,0.177913,0.175941,0.179279,0.179455,0.178675,0.177397,0.18316,0.178076,0.179385,0.184385,0.178041

0.17931,0.178391,0.1776,0.1806,0.179916,0.178534,0.179816,0.179847,0.178914,0.180309,0.178449,0.177832,0.18033,0.179828,0.180213,0.18047,0.178922,0.177145,0.179423,0.178007,0.180906,0.180936,0.178282,0.17988,0.180653

0.176807,0.180908,0.180092,0.179785,0.182561,0.179805,0.180744,0.179363,0.181144,0.18272,0.17909,0.180613,0.181927,0.183079,0.180601,0.180711,0.182323,0.178791,0.180667,0.179145,0.180777,0.178958,0.176084,0.180146,0.179152

0.180845,0.178976,0.178479,0.180979,0.181097,0.179911,0.181633,0.180446,0.182278,0.180288,0.183741,0.18049,0.179436,0.178481,0.177563,0.182166,0.183873,0.179993,0.179512,0.18077,0.179712,0.179603,0.180271,0.178923,0.177082

0.179247,0.182164,0.17932,0.176809,0.177667,0.180715,0.178712,0.176605,0.178765,0.180062,0.175607,0.181428,0.178843,0.175575,0.180931,0.180423,0.176683,0.180933,0.178628,0.179224,0.181877,0.178177,0.180959,0.181523,0.18012

0.178697,0.183078,0.180173,0.177394,0.177179,0.175307,0.176372,0.178187,0.180931,0.179333,0.180383,0.182709,0.179188,0.18026,0.179032,0.180535,0.179844,0.181161,0.181273,0.178497,0.177945,0.178393,0.18393,0.181136,0.183946

0.176965,0.179156,0.182377,0.176552,0.180695,0.179777,0.178424,0.180013,0.18186,0.180697,0.179061,0.180325,0.18178,0.17971,0.181534,0.181336,0.178316,0.178809,0.177768,0.177864,0.180185,0.177332,0.17874,0.180197,0.180137

0.17919,0.180816,0.17983,0.179261,0.181067,0.178922,0.179555,0.178148,0.179674,0.180439,0.177974,0.182677,0.180451,0.178717,0.176835,0.180056,0.17968,0.17832,0.179558,0.178626,0.180411,0.177582,0.183379,0.180184,0.182976

0.180281,0.180834,0.179243,0.179972,0.179705,0.178255,0.181523,0.178976,0.180535,0.180444,0.177924,0.182768,0.179,0.179314,0.176564,0.182713,0.182652,0.180252,0.178456,0.180757,0.180425,0.17807,0.181383,0.176,0.179409

0.181617,0.176254,0.179031,0.181928,0.181126,0.177469,0.179601,0.178295,0.178959,0.181451,0.182672,0.176816,0.180297,0.178937,0.180379,0.177549,0.180268,0.180779,0.17998,0.179186,0.179421,0.180626,0.176767,0.176337,0.17956

0.178592,0.180155,0.178989,0.179877,0.182357,0.181455,0.183079,0.182821,0.179326,0.179357,0.179469,0.177209,0.177456,0.176936,0.179374,0.181677,0.178308,0.180111,0.182479,0.180436,0.176878,0.18098,0.177266,0.177343,0.179518

0.180684,0.181254,0.177721,0.180117,0.180615,0.17947,0.177869,0.17729,0.180878,0.181624,0.178187,0.181149,0.180868,0.179718,0.178793,0.179893,0.180748,0.18124,0.175544,0.17921,0.180885,0.178892,0.180648,0.178297,0.180557

0.179149,0.179194,0.178235,0.180587,0.181007,0.180788,0.179947,0.178737,0.179142,0.176569,0.180808,0.179255,0.177879,0.17928,0.177588,0.1782,0.178729,0.177986,0.179783,0.178116,0.18065,0.181007,0.18115,0.177036,0.177326

0.1774,0.178737,0.177905,0.17824,0.178282,0.17972,0.180983,0.17982,0.181273,0.178688,0.176787,0.182094,0.18097,0.178229,0.18063,0.181131,0.18007,0.18119,0.179623,0.179003,0.181012,0.179672,0.180762,0.179107,0.177602

0.182034,0.177455,0.180008,0.178496,0.181852,0.180403,0.177781,0.179714,0.180701,0.180297,0.180229,0.178749,0.179365,0.182742,0.175532,0.176557,0.180987,0.176822,0.178157,0.182663,0.178486,0.18035,0.181573,0.176244,0.182129

0.179494,0.180688,0.178585,0.180766,0.17952,0.176575,0.179712,0.180107,0.17983,0.182689,0.180969,0.178616,0.17746,0.178801,0.184748,0.17801,0.177967,0.180433,0.182373,0.17992,0.179507,0.179442,0.178507,0.178803,0.178825

0.182673,0.181064,0.179269,0.179699,0.179869,0.178872,0.177172,0.180464,0.179101,0.178921,0.180328,0.180875,0.17964,0.176661,0.177294,0.179175,0.175234,0.177506,0.180341,0.180752,0.180881,0.176782,0.17733,0.180858,0.180024

0.179948,0.179254,0.178001,0.180209,0.176277,0.180997,0.178414,0.178338,0.180753,0.181601,0.178333,0.180868,0.182396,0.179629,0.181236,0.179419,0.182221,0.179398,0.181191,0.181203,0.179523,0.183081,0.174643,0.180621,0.178647

0.179209,0.181754,0.180398,0.180806,0.177765,0.178187,0.179163,0.180083,0.178836,0.178431,0.179274,0.178916,0.179319,0.177808,0.181015,0.182904,0.176623,0.176828,0.181757,0.177338,0.178818,0.178714,0.180214,0.179061,0.182691

0.179329,0.181014,0.183911,0.182025,0.18284,0.180173,0.176682,0.183704,0.181325,0.177883,0.181182,0.177908,0.18074,0.181431,0.178833,0.179965,0.17716,0.175426,0.177674,0.176921,0.180086,0.181681,0.18119,0.175691,0.179403

0.178735,0.17902,0.181054,0.182033,0.178807,0.175801,0.177641,0.177663,0.177899,0.179235,0.178766,0.181963,0.180352,0.179924,0.181694,0.180799,0.180142,0.177285,0.179538,0.180518,0.180906,0.181107,0.180766,0.177739,0.179977

0.176967,0.180583,0.178767,0.180299,0.177702,0.180995,0.182472,0.17914,0.180926,0.177971,0.17921,0.179527,0.180955,0.181203,0.179856,0.177101,0.177915,0.179952,0.178987,0.181017,0.18075,0.177646,0.181159,0.178651,0.178706

0.18215,0.178249,0.180217,0.182049,0.179527,0.179613,0.180592,0.182835,0.180778,0.179377,0.177932,0.180695,0.179343,0.180456,0.178159,0.177986,0.18171,0.18112,0.182972,0.179507,0.181717,0.179342,0.181416,0.179713,0.178578

0.178449,0.181052,0.178456,0.177625,0.183325,0.184691,0.178495,0.180632,0.181764,0.180454,0.180323,0.180825,0.180028,0.182833,0.181568,0.179639,0.179879,0.18303,0.180664,0.179367,0.180229,0.180184,0.182735,0.181038,0.182904

0.180789,0.179053,0.179647,0.178985,0.179031,0.17695,0.178691,0.180909,0.179663,0.18196,0.180232,0.177951,0.179862,0.182769,0.179558,0.183372,0.181923,0.178858,0.177364,0.180274,0.18048,0.18038,0.183638,0.17842,0.182272

0.181644,0.17994,0.177537,0.180195,0.182277,0.181057,0.180834,0.178067,0.178358,0.181219,0.18129,0.176832,0.180105,0.178661,0.180921,0.18034,0.180716,0.179552,0.178051,0.178468,0.180263,0.179256,0.177216,0.182743,0.179969

0.179155,0.178705,0.179837,0.180709,0.175996,0.180029,0.180371,0.180094,0.179561,0.182344,0.182084,0.178652,0.178557,0.180366,0.178776,0.17833,0.178269,0.177328,0.180819,0.180887,0.175007,0.181602,0.180769,0.180139,0.181551

0.176837,0.178003,0.17746,0.179623,0.179654,0.180718,0.180361,0.178475,0.178823,0.179276,0.181208,0.179831,0.181237,0.177164,0.178015,0.183065,0.18029,0.179239,0.178654,0.182066,0.180887,0.177849,0.181469,0.18136,0.182055

0.182259,0.178533,0.176146,0.177146,0.176599,0.178375,0.181669,0.179542,0.181117,0.179437,0.180325,0.18129,0.178774,0.176061,0.177378,0.179347,0.173745,0.179101,0.180497,0.17757,0.178844,0.181013,0.177809,0.179897,0.182297

0.180582,0.178337,0.181677,0.180487,0.178249,0.180743,0.179623,0.176898,0.180748,0.179771,0.178199,0.17971,0.180115,0.179332,0.180443,0.180729,0.178139,0.178847,0.180727,0.178758,0.178879,0.180662,0.180814,0.180595,0.177024

0.181209,0.179955,0.179278,0.178287,0.18397,0.180701,0.18196,0.178863,0.179885,0.18219,0.180646,0.178814,0.179121,0.178997,0.175017,0.180221,0.181689,0.178088,0.178393,0.180356,0.181902,0.179629,0.181805,0.179289,0.18085

0.180388,0.179801,0.179331,0.178919,0.178428,0.178373,0.182276,0.178525,0.181244,0.177327,0.177946,0.179346,0.178513,0.180304,0.181392,0.179308,0.179469,0.180789,0.180898,0.179448,0.179318,0.17807,0.180691,0.178445,0.178761

0.17998,0.180366,0.180588,0.181982,0.181518,0.179925,0.180297,0.180056,0.178895,0.179036,0.181543,0.178094,0.180341,0.180174,0.178333,0.181628,0.181165,0.181185,0.179335,0.180123,0.181193,0.180972,0.17949,0.177657,0.179462

0.180782,0.180138,0.180693,0.181338,0.180438,0.178241,0.180685,0.181129,0.178206,0.179813,0.181175,0.175149,0.17876,0.181244,0.180956,0.178311,0.181542,0.176582,0.180322,0.178174,0.176479,0.17661,0.178154,0.179919,0.18052

0.179612,0.182317,0.177474,0.17987,0.176067,0.177857,0.182633,0.181508,0.176706,0.177902,0.178676,0.180858,0.177273,0.178925,0.179255,0.18039,0.179839,0.183661,0.176939,0.178246,0.18128,0.179966,0.182406,0.184341,0.179634

0.179026,0.179999,0.180034,0.176813,0.178741,0.180001,0.178406,0.178567,0.181608,0.17955,0.181017,0.180451,0.17442,0.177171,0.178404,0.181036,0.180703,0.179144,0.18004,0.180178,0.176912,0.177856,0.179858,0.180199,0.179024

0.178952,0.184197,0.178737,0.176512,0.181036,0.178938,0.179959,0.179291,0.181585,0.180702,0.180979,0.179257,0.180188,0.183094,0.18275,0.178134,0.180998,0.179866,0.179228,0.179732,0.181724,0.179262,0.179915,0.181082,0.181371

0.178,0.181578,0.17446,0.178282,0.179966,0.179078,0.180525,0.179532,0.182886,0.180272,0.178093,0.180268,0.177038,0.181639,0.182409,0.183392,0.175921,0.178537,0.180069,0.180038,0.179429,0.183591,0.181809,0.181744,0.178246

0.178722,0.178293,0.179672,0.180326,0.178415,0.177652,0.181649,0.180771,0.1794,0.180476,0.183807,0.179383,0.179023,0.182068,0.181674,0.180173,0.18009,0.17907,0.17739,0.177667,0.181714,0.18037,0.181129,0.177512,0.177942

0.181025,0.182245,0.181093,0.1788,0.180326,0.181919,0.183956,0.177862,0.180275,0.178389,0.180446,0.181458,0.177214,0.180865,0.17772,0.178866,0.181945,0.176272,0.178389,0.178355,0.179826,0.180709,0.179607,0.177551,0.180616

0.181263,0.175176,0.180266,0.18163,0.180659,0.178524,0.179416,0.176722,0.17951,0.176664,0.181504,0.179752,0.176609,0.176969,0.176099,0.180684,0.180872,0.178026,0.175616,0.179428,0.180798,0.181067,0.185047,0.179019,0.179621

0.180343,0.18202,0.179779,0.177425,0.180569,0.177956,0.181984,0.178478,0.179739,0.178553,0.177306,0.180359,0.179198,0.179869,0.178328,0.1774,0.179817,0.178777,0.177343,0.178296,0.176121,0.178077,0.179368,0.179405,0.177347

0.17991,0.179535,0.178444,0.178167,0.175617,0.179196,0.179733,0.178793,0.183014,0.180244,0.180539,0.181366,0.179319,0.182432,0.174244,0.17782,0.179931,0.179395,0.182695,0.176934,0.181623,0.179858,0.175971,0.177419,0.177065

0.180583,0.178215,0.18081,0.178868,0.17988,0.177822,0.182648,0.178393,0.178868,0.181218,0.181916,0.177456,0.178426,0.175028,0.176652,0.179926,0.17703,0.18177,0.178207,0.180118,0.180893,0.178696,0.177467,0.178365,0.180343

0.18015,0.183035,0.179636,0.1811,0.179707,0.179494,0.180851,0.180116,0.184029,0.180765,0.178613,0.178953,0.181274,0.177055,0.181613,0.181533,0.178155,0.179601,0.181797,0.182569,0.181043,0.182769,0.1799,0.180743,0.179642

0.180791,0.178923,0.180123,0.17802,0.179867,0.178844,0.178679,0.183155,0.179209,0.181468,0.181425,0.179695,0.180587,0.178577,0.181072,0.180671,0.176005,0.179339,0.17801,0.179661,0.182072,0.180528,0.179144,0.178675,0.178335

0.178899,0.180414,0.174656,0.180132,0.177705,0.179757,0.180283,0.176989,0.179178,0.177343,0.180146,0.181647,0.179187,0.176373,0.180396,0.18119,0.179686,0.179061,0.177843,0.180373,0.180083,0.18048,0.177524,0.183687,0.179581

0.178023,0.180084,0.180981,0.179901,0.181061,0.17927,0.178544,0.179604,0.178196,0.17881,0.180955,0.181528,0.179533,0.179123,0.18128,0.179092,0.179794,0.182267,0.177228,0.179058,0.175779,0.1752,0.178654,0.177716,0.182397

0.17628,0.181085,0.178934,0.17964,0.180672,0.176493,0.180326,0.181046,0.177211,0.177622,0.18059,0.183663,0.17947,0.177347,0.18244,0.179254,0.180653,0.178192,0.180971,0.178893,0.181165,0.179348,0.18074,0.179557,0.181664

0.176561,0.178265,0.177416,0.180965,0.178818,0.178167,0.179394,0.182062,0.179268,0.1822,0.179239,0.181979,0.179786,0.180514,0.179413,0.180646,0.179417,0.181715,0.179509,0.18215,0.181582,0.180595,0.177139,0.177358,0.181227

0.18004,0.18008,0.17722,0.180292,0.178896,0.179569,0.179322,0.179141,0.179859,0.178033,0.182815,0.178513,0.178217,0.179311,0.179527,0.181472,0.178299,0.178525,0.178511,0.181399,0.184864,0.180711,0.181679,0.178695,0.181034

0.18217,0.181809,0.180931,0.177904,0.180127,0.182228,0.177243,0.180746,0.180414,0.181484,0.18049,0.178891,0.177463,0.180937,0.182523,0.178134,0.1817,0.179511,0.179742,0.178594,0.179216,0.178079,0.181698,0.176646,0.180641

0.180832,0.179749,0.182228,0.176019,0.179188,0.181139,0.180405,0.181128,0.179797,0.176578,0.180085,0.179501,0.182081,0.175975,0.180454,0.180579,0.178943,0.180999,0.178559,0.1797,0.17817,0.180035,0.181292,0.178253,0.18232

0.179674,0.175988,0.181939,0.179238,0.18195,0.179981,0.179838,0.179336,0.177445,0.175648,0.178253,0.178101,0.175233,0.182451,0.180317,0.181492,0.179358,0.180458,0.177743,0.179482,0.180561,0.180342,0.177148,0.178486,0.181123

0.179853,0.175489,0.179545,0.177496,0.179129,0.177981,0.181603,0.179273,0.182452,0.180484,0.183055,0.180514,0.179021,0.177509,0.180093,0.177473,0.179418,0.180492,0.182671,0.177624,0.182564,0.181305,0.182176,0.1816,0.180364

0.177394,0.180782,0.179144,0.174725,0.17691,0.183065,0.178982,0.176847,0.181551,0.180189,0.179814,0.175869,0.178538,0.18105,0.176881,0.179417,0.179716,0.180573,0.180493,0.181827,0.179931,0.179967,0.179626,0.179448,0.178778

0.178964,0.18053,0.177953,0.179065,0.18138,0.181113,0.178382,0.180516,0.178269,0.178157,0.180582,0.17651,0.179749,0.178908,0.178207,0.179489,0.18168,0.180879,0.181966,0.178443,0.181162,0.180039,0.181873,0.178866,0.181212

0.177773,0.173863,0.176734,0.178749,0.178779,0.180644,0.180502,0.18197,0.180061,0.178443,0.17912,0.181476,0.179124,0.180173,0.179914,0.179281,0.180968,0.17786,0.178509,0.179192,0.177708,0.178312,0.179827,0.17864,0.179076

0.178062,0.181387,0.176488,0.180233,0.181276,0.180496,0.179974,0.177436,0.176489,0.179096,0.177619,0.176609,0.180239,0.181929,0.181344,0.178898,0.177327,0.180909,0.179893,0.178425,0.179487,0.176775,0.179635,0.180025,0.179104

0.180121,0.18316,0.180906,0.177875,0.181839,0.180531,0.177828,0.178513,0.178426,0.178223,0.17825,0.18145,0.180746,0.177919,0.181034,0.179987,0.183368,0.18194,0.180464,0.17965,0.181483,0.17921,0.182375,0.179598,0.178999

